683;5027;10936;pseudo_V
684;5027;12209;pseudo_V
685;5027;3466;pseudo_V
686;5027;12217;pseudo_V
687;5027;5195;pseudo_V
688;5027;20683;pseudo_V
689;5027;18288;pseudo_V
690;5027;20688;pseudo_V
691;5027;13857;pseudo_V
692;5027;16943;pseudo_V
693;5027;3444;pseudo_V
694;5027;8719;pseudo_V
695;5027;19533;pseudo_V
696;5027;13661;pseudo_V
697;5027;7928;pseudo_V
698;5027;17437;pseudo_V
699;5027;21710;pseudo_V
700;5027;2626;pseudo_V
701;5027;18329;pseudo_V
702;5027;8721;pseudo_V
703;5027;18292;pseudo_V
704;5027;22694;pseudo_V
705;5027;13931;pseudo_V
706;5027;13665;pseudo_V
707;5027;7924;pseudo_V
708;5027;20680;pseudo_V
709;479;482;kpoints
710;17352;10983;parent_calc_folder
711;17352;21819;parent_calc_folder
712;13373;4661;settings
713;4412;4411;parameters
714;16069;13365;parameters
715;10335;10328;parameters
716;433;434;kpoints
717;19754;5440;structure
718;22740;22741;parameters
719;21785;18619;output_kpoints
720;21785;12366;remote_folder
721;21785;18618;retrieved
722;21785;18622;output_parameters
723;5598;21520;structure
724;18189;18188;parameters
725;6996;16224;qpoints
726;22021;22019;settings
727;336;333;settings
728;20971;12447;parameters
729;11666;2962;settings
730;8481;5733;parameters
731;8766;4679;settings
732;847;188;remote_folder
733;847;11916;output_parameters
734;847;11917;retrieved
735;20501;19705;parent_calc_folder
736;20501;3850;parent_calc_folder
737;1653;1650;parameters
738;8663;20568;remote_folder
739;8663;3617;retrieved
740;8663;3618;output_parameters
741;15280;15279;parameters
742;21919;13397;parameters
743;12157;12158;kpoints
744;14872;14875;kpoints
745;898;904;settings
746;17155;14217;parent_calc_folder
747;17155;15550;parent_calc_folder
748;12245;20920;parent_calc_folder
749;12245;9328;parent_calc_folder
750;6421;7686;qpoints
751;5723;5725;kpoints
752;3274;3275;kpoints
753;4179;16606;qpoints
754;41;42;settings
755;4453;21600;structure
756;5009;10223;output_parameters
757;5009;10220;retrieved
758;5009;5222;remote_folder
759;15429;20871;settings
760;13962;13961;settings
761;3077;21530;parent_calc_folder
762;11225;11554;remote_folder
763;11225;9765;retrieved
764;11225;9767;output_parameters
765;4994;4996;settings
766;2708;15685;settings
767;3324;3326;settings
768;16613;16618;settings
769;5678;20359;parameters
770;13182;17908;qpoints
771;723;724;parameters
772;22110;22111;kpoints
773;20158;7367;output_parameters
774;20158;7366;retrieved
775;20158;17515;remote_folder
776;20018;18206;output_parameters
777;20018;18204;retrieved
778;20018;274;remote_folder
779;20018;18205;output_kpoints
780;22154;22153;parameters
781;21238;9044;qpoints
782;655;15798;output_kpoints
783;655;14756;remote_folder
784;655;23534;retrieved
785;655;15797;output_parameters
786;18869;5737;structure
787;18869;6453;structure
788;11151;11152;parameters
789;2678;2695;parameters
790;14650;14649;parameters
791;18300;7919;output_parameters
792;18300;7361;remote_folder
793;18300;23115;retrieved
794;23452;23453;parameters
795;2635;2636;kpoints
796;13471;2933;parent_calc_folder
797;22449;6073;output_parameters
798;22449;22444;remote_folder
799;22449;6074;retrieved
800;21797;4980;retrieved
801;21797;4856;output_kpoints
802;21797;4857;output_parameters
803;21797;5361;remote_folder
804;20962;2070;parent_calc_folder
805;6926;6925;settings
806;12818;12819;parameters
807;12401;12399;parameters
808;15886;1606;qpoints
809;6232;12539;parent_calc_folder
810;13563;4690;parent_calc_folder
811;7378;7377;kpoints
812;15385;2481;output_parameters
813;15385;1462;remote_folder
814;15385;2482;retrieved
815;10896;20195;parent_calc_folder
816;5573;5572;parameters
817;18879;15759;qpoints
818;18879;3580;qpoints
819;13230;1375;settings
820;7091;9178;qpoints
821;21466;4158;remote_folder
822;21466;4985;retrieved
823;21466;13718;output_parameters
824;21466;13717;output_kpoints
825;11746;2484;remote_folder
826;11746;21189;retrieved
827;11746;21190;output_parameters
828;19367;19370;parameters
829;12482;16595;structure
830;12482;22374;structure
831;18969;13810;qpoints
832;2274;18314;parent_calc_folder
833;2274;3196;parent_calc_folder
834;7450;20769;remote_folder
835;7450;9352;retrieved
836;7450;514;output_parameters
837;5483;5481;settings
838;21939;21937;settings
839;13562;7884;parent_calc_folder
840;19009;15894;remote_folder
841;19009;12220;retrieved
842;19009;21684;output_parameters
843;19009;21681;output_kpoints
844;15019;618;qpoints
845;15019;13707;qpoints
846;17184;8012;settings
847;13159;13160;parameters
848;10336;10328;settings
849;13850;13849;kpoints
850;7035;3585;structure
851;15035;15036;parameters
852;17161;406;parent_calc_folder
853;20411;20409;settings
854;20810;23268;retrieved
855;20810;9614;remote_folder
856;20810;23265;output_parameters
857;11365;4374;remote_folder
858;11365;2464;retrieved
859;11365;2463;output_parameters
860;4481;18490;output_parameters
861;4481;5243;remote_folder
862;4481;18491;retrieved
863;14623;5332;qpoints
864;4263;4264;kpoints
865;6198;6202;settings
866;3761;17785;qpoints
867;3761;1539;qpoints
868;6436;6437;parameters
869;6589;18796;output_parameters
870;6589;18788;retrieved
871;6589;15804;remote_folder
872;6589;18789;output_kpoints
873;22092;22089;parameters
874;14785;5665;parent_calc_folder
875;18700;18503;parent_calc_folder
876;1920;19922;qpoints
877;1920;5565;qpoints
878;11957;11956;parameters
879;16150;2719;remote_folder
880;16150;4425;retrieved
881;16150;2665;output_parameters
882;11522;11525;parameters
883;14078;22821;settings
884;3634;4604;settings
885;2037;2038;parameters
886;6003;23543;parent_calc_folder
887;13877;17626;parameters
888;8133;8132;kpoints
889;21644;15539;parameters
890;21734;21733;kpoints
891;558;20477;output_kpoints
892;558;3440;remote_folder
893;558;7517;output_parameters
894;558;20487;retrieved
895;23380;6069;structure
896;16071;16072;kpoints
897;14387;7809;parent_calc_folder
898;21349;12793;parameters
899;10784;12343;remote_folder
900;10784;21152;retrieved
901;10784;21154;output_parameters
902;17954;17956;settings
903;20945;14785;remote_folder
904;20945;11930;output_parameters
905;20945;11929;output_kpoints
906;20945;11928;retrieved
907;6154;6155;parameters
908;31;32;kpoints
909;15703;15702;parameters
910;8321;22943;parent_calc_folder
911;6500;22243;parent_calc_folder
912;6500;22359;parent_calc_folder
913;5512;5509;settings
914;343;3875;parameters
915;19659;19660;parameters
916;3353;4114;remote_folder
917;3353;9982;retrieved
918;3353;9975;output_parameters
919;5588;527;remote_folder
920;5588;3241;output_parameters
921;5588;3244;retrieved
922;5180;5181;parameters
923;21500;21497;settings
924;15854;23453;structure
925;10246;10244;settings
926;20351;20353;settings
927;13754;9798;pseudo_Ta
928;13754;6750;pseudo_Ta
929;13754;8471;pseudo_Ta
930;13754;5526;pseudo_Ta
931;13754;19228;pseudo_Ta
932;13754;1085;pseudo_Ta
933;13754;8702;pseudo_Ta
934;13754;15786;pseudo_Ta
935;13754;10169;pseudo_Ta
936;13754;22342;pseudo_Ta
937;13754;19246;pseudo_Ta
938;13754;21810;pseudo_Ta
939;13754;23523;pseudo_Ta
940;13754;724;pseudo_Ta
941;13754;9553;pseudo_Ta
942;13754;850;pseudo_Ta
943;13754;6866;pseudo_Ta
944;13754;6746;pseudo_Ta
945;13754;728;pseudo_Ta
946;13754;11557;pseudo_Ta
947;13754;844;pseudo_Ta
948;13754;7633;pseudo_Ta
949;13754;3094;pseudo_Ta
950;13754;3105;pseudo_Ta
951;13754;6869;pseudo_Ta
952;6763;6762;kpoints
953;250;2738;parent_calc_folder
954;23314;23312;settings
955;12204;12202;settings
956;8804;1048;structure
957;23224;23223;parameters
958;22311;13555;kpoints
959;7642;1165;parent_calc_folder
960;13818;13815;parameters
961;15880;16792;qpoints
962;11779;15362;structure
963;752;20790;parent_calc_folder
964;20647;20648;settings
965;393;17141;parent_calc_folder
966;393;2778;parent_calc_folder
967;13221;18569;structure
968;13221;12409;structure
969;2503;8349;qpoints
